SCHOOLJAAR 2011-2012 IN HET VO (peildatum 1 oktober 2011);;;;;;;SCHOOLJAAR 2012-2013 IN HET HO (peildatum 1 oktober 2012);;;;;
BRIN NUMMER;VESTINGSNUMMER;GEMEENTENUMMER;GEMEENTENAAM;ONDERWIJSTYPE VO;DIPLOMA BEHAALD;PROFIEL;BRIN NUMMER;SOORT HO;CROHO ONDERDEEL;GEMEENTNUMMER DEELNEMER;GEMEENTENAAM DEELNEMER;AANTAL DOORSTROMERS
19GY;0;502;Capelle aan den IJssel;vwo;diploma;ec/maat;21PE;wo;taal en cultuur;567;Nieuwerkerk aan den IJssel;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;ec/maat;21PK;wo;recht;363;Amsterdam;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;502;Capelle aan den IJssel;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;567;Nieuwerkerk aan den IJssel;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;599;Rotterdam;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;599;Rotterdam;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;268;Nijmegen;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;542;Krimpen aan den IJssel;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;nat/tech & nat/gezond;21PE;wo;gezondheidszorg;542;Krimpen aan den IJssel;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;542;Krimpen aan den IJssel;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;268;Nijmegen;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;ec/maat & cul/maat;21PD;wo;recht;599;Rotterdam;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;599;Rotterdam;1
19GY;0;502;Capelle aan den IJssel;vwo;diploma;ec/maat & cul/maat;21PE;wo;recht;502;Capelle aan den IJssel;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PB;wo;taal en cultuur;546;Leiden;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PC;wo;natuur;14;Groningen;2
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PC;wo;economie;14;Groningen;2
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PD;wo;gedrag en maatschappij;147;Borne;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PH;wo;techniek;147;Borne;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PH;wo;techniek;153;Enschede;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PH;wo;techniek;164;Hengelo;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PH;wo;techniek;1735;Hof van Twente;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech;21PK;wo;natuur;363;Amsterdam;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PC;wo;gedrag en maatschappij;14;Groningen;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PC;wo;taal en cultuur;14;Groningen;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PD;wo;natuur;147;Borne;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PD;wo;natuur;344;Utrecht;2
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PD;wo;gedrag en maatschappij;164;Hengelo;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PD;wo;gedrag en maatschappij;344;Utrecht;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PF;wo;techniek;503;Delft;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PH;wo;techniek;147;Borne;1
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PK;wo;natuur;363;Amsterdam;2
19HG;0;164;Hengelo;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
19HG;0;164;Hengelo;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;6
19HG;0;164;Hengelo;vwo;diploma;ec/maat;21PC;wo;taal en cultuur;14;Groningen;2
19HG;0;164;Hengelo;vwo;diploma;ec/maat;21PE;wo;gedrag en maatschappij;147;Borne;1
19HG;0;164;Hengelo;vwo;diploma;ec/maat;21PH;wo;economie;147;Borne;1
19HG;0;164;Hengelo;vwo;diploma;ec/maat;21PH;wo;economie;164;Hengelo;1
19HG;0;164;Hengelo;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;1
19HG;0;164;Hengelo;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
19HG;0;164;Hengelo;vwo;diploma;cul/maat;21PC;wo;taal en cultuur;14;Groningen;1
19HG;0;164;Hengelo;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;344;Utrecht;1
19HG;0;164;Hengelo;vwo;diploma;cul/maat;21PK;wo;gedrag en maatschappij;363;Amsterdam;2
19HG;0;164;Hengelo;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
19HG;0;164;Hengelo;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;344;Utrecht;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;147;Borne;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;164;Hengelo;1
19HG;0;164;Hengelo;vwo;diploma;nat/tech & nat/gezond;21PH;wo;techniek;1735;Hof van Twente;1
19HR;0;983;Venlo;vwo;diploma;nat/tech;21PG;wo;techniek;934;Maasbree;1
19HR;0;983;Venlo;vwo;diploma;nat/tech;21PG;wo;techniek;983;Venlo;2
19HR;0;983;Venlo;vwo;diploma;nat/tech;21PM;wo;natuur;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;nat/tech;21PM;wo;gezondheidszorg;1507;Horst aan de Maas;1
19HR;0;983;Venlo;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;934;Maasbree;1
19HR;0;983;Venlo;vwo;diploma;nat/gezond;21PJ;wo;economie;935;Maastricht;1
19HR;0;983;Venlo;vwo;diploma;ec/maat;21PJ;wo;economie;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;ec/maat;21PJ;wo;recht;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;1507;Horst aan de Maas;1
19HR;0;983;Venlo;vwo;diploma;ec/maat;21PN;wo;recht;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;934;Maasbree;1
19HR;0;983;Venlo;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;cul/maat;21PJ;wo;recht;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;983;Venlo;1
19HR;0;983;Venlo;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;983;Venlo;3
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;2
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PF;wo;techniek;1926;Pijnacker-Nootdorp;1
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;10
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PG;wo;techniek;917;Heerlen;3
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PG;wo;techniek;965;Simpelveld;1
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PG;wo;techniek;986;Voerendaal;1
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PJ;wo;recht;917;Heerlen;1
19HV;0;917;Heerlen;vwo;diploma;nat/tech;21PM;wo;natuur;202;Arnhem;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PB;wo;gezondheidszorg;917;Heerlen;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PD;wo;natuur;344;Utrecht;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;312;Bunnik;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PG;wo;techniek;772;Eindhoven;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PG;wo;techniek;917;Heerlen;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;986;Voerendaal;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PJ;wo;taal en cultuur;917;Heerlen;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PK;wo;natuur;518;s-Gravenhage;1
19HV;0;917;Heerlen;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;928;Kerkrade;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PE;wo;economie;502;Capelle aan den IJssel;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;2
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PE;wo;recht;599;Rotterdam;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PG;wo;techniek;882;Landgraaf;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PG;wo;techniek;917;Heerlen;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PJ;wo;recht;882;Landgraaf;2
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PM;wo;economie;268;Nijmegen;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;268;Nijmegen;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;965;Simpelveld;1
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;3
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PN;wo;economie;917;Heerlen;2
19HV;0;917;Heerlen;vwo;diploma;ec/maat;21PN;wo;recht;855;Tilburg;1
19HV;0;917;Heerlen;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
19HV;0;917;Heerlen;vwo;diploma;cul/maat;21PD;wo;taal en cultuur;344;Utrecht;1
19HV;0;917;Heerlen;vwo;diploma;cul/maat;21PJ;wo;recht;917;Heerlen;1
19HV;0;917;Heerlen;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;3
19IP;0;345;Veenendaal;vwo;diploma;nat/tech;21PD;wo;natuur;279;Scherpenzeel;1
19IP;0;345;Veenendaal;vwo;diploma;nat/tech;21PF;wo;techniek;503;Delft;1
19IP;0;345;Veenendaal;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;1
19IP;0;345;Veenendaal;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;1740;Neder-Betuwe;1
19IP;0;345;Veenendaal;vwo;diploma;nat/tech;21PJ;wo;gezondheidszorg;935;Maastricht;1
19IP;0;345;Veenendaal;vwo;diploma;nat/tech;21PK;wo;natuur;363;Amsterdam;1
19IP;0;345;Veenendaal;vwo;diploma;nat/tech;21PL;wo;gezondheidszorg;340;Rhenen;1
19IP;0;345;Veenendaal;vwo;diploma;nat/gezond;21PB;wo;taal en cultuur;629;Wassenaar;1
19IP;0;345;Veenendaal;vwo;diploma;nat/gezond;21PD;wo;natuur;345;Veenendaal;1
19IP;0;345;Veenendaal;vwo;diploma;nat/gezond;21PK;wo;recht;363;Amsterdam;1
19IP;0;345;Veenendaal;vwo;diploma;nat/gezond;21PL;wo;gezondheidszorg;340;Rhenen;1
19IP;0;345;Veenendaal;vwo;diploma;nat/gezond;21PM;wo;natuur;268;Nijmegen;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PB;wo;taal en cultuur;279;Scherpenzeel;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PB;wo;taal en cultuur;1581;Utrechtse Heuvelrug;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PD;wo;recht;345;Veenendaal;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PE;wo;economie;345;Veenendaal;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;345;Veenendaal;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PK;wo;economie;345;Veenendaal;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PM;wo;recht;345;Veenendaal;1
19IP;0;345;Veenendaal;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;345;Veenendaal;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech;21PC;wo;techniek;14;Groningen;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech;21PC;wo;economie;118;Hoogeveen;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/gezond;21PC;wo;economie;14;Groningen;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat;21PC;wo;economie;118;Hoogeveen;3
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat;21PC;wo;economie;1690;De Wolden;2
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat;21PC;wo;gedrag en maatschappij;1690;De Wolden;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat;21PC;wo;taal en cultuur;118;Hoogeveen;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat;21PM;wo;recht;268;Nijmegen;1
19IW;0;118;Hoogeveen;vwo;diploma;cul/maat;21PB;wo;gedrag en maatschappij;546;Leiden;1
19IW;0;118;Hoogeveen;vwo;diploma;cul/maat;21PC;wo;gedrag en maatschappij;14;Groningen;1
19IW;0;118;Hoogeveen;vwo;diploma;cul/maat;21PC;wo;taal en cultuur;118;Hoogeveen;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;106;Assen;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;118;Hoogeveen;4
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;1690;De Wolden;2
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;techniek;14;Groningen;2
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;techniek;118;Hoogeveen;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;310;De Bilt;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;503;Delft;1
19IW;0;118;Hoogeveen;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;345;Veenendaal;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat & cul/maat;21PC;wo;gedrag en maatschappij;14;Groningen;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat & cul/maat;21PC;wo;gedrag en maatschappij;1690;De Wolden;1
19IW;0;118;Hoogeveen;vwo;diploma;ec/maat & cul/maat;21PD;wo;sectoroverstijgend;344;Utrecht;1
19KZ;0;228;Ede;vwo;geen diploma;ec/maat;21PD;wo;natuur;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;nat/tech;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
19KZ;0;228;Ede;vwo;diploma;nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;1
19KZ;0;228;Ede;vwo;diploma;nat/gezond;21PD;wo;natuur;203;Barneveld;1
19KZ;0;228;Ede;vwo;diploma;nat/gezond;21PF;wo;techniek;546;Leiden;1
19KZ;0;228;Ede;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
19KZ;0;228;Ede;vwo;diploma;nat/gezond;21PK;wo;gezondheidszorg;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;ec/maat;21PC;wo;taal en cultuur;14;Groningen;1
19KZ;0;228;Ede;vwo;diploma;ec/maat;21PE;wo;economie;599;Rotterdam;1
19KZ;0;228;Ede;vwo;diploma;ec/maat;21PI;wo;landbouw en natuurlijke omgeving;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;ec/maat;21PK;wo;gedrag en maatschappij;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;ec/maat;21PM;wo;gedrag en maatschappij;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;228;Ede;1
19KZ;0;228;Ede;vwo;diploma;nat/tech & nat/gezond;21PK;wo;gezondheidszorg;228;Ede;1
19LO;0;98;Weststellingwerf;vwo;diploma;nat/gezond;21PD;wo;gezondheidszorg;310;De Bilt;1
19LO;0;98;Weststellingwerf;vwo;diploma;ec/maat;21PC;wo;economie;14;Groningen;1
19LO;0;98;Weststellingwerf;vwo;diploma;ec/maat;21PK;wo;economie;98;Weststellingwerf;1
19LO;0;98;Weststellingwerf;vwo;diploma;cul/maat;21PC;wo;gedrag en maatschappij;1708;Steenwijkerland;1
19LO;0;98;Weststellingwerf;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
19LO;0;98;Weststellingwerf;vwo;diploma;cul/maat;21PK;wo;recht;363;Amsterdam;1
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PB;wo;natuur;546;Leiden;2
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PC;wo;gezondheidszorg;14;Groningen;2
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PC;wo;economie;14;Groningen;1
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;344;Utrecht;1
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PE;wo;economie;599;Rotterdam;1
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;98;Weststellingwerf;1
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PF;wo;techniek;1926;Pijnacker-Nootdorp;1
19LO;0;98;Weststellingwerf;vwo;diploma;nat/tech & nat/gezond;21PH;wo;gezondheidszorg;153;Enschede;1
19LO;0;98;Weststellingwerf;vwo;diploma;ec/maat & cul/maat;21PC;wo;taal en cultuur;98;Weststellingwerf;2
19LO;0;98;Weststellingwerf;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;344;Utrecht;1
19LO;0;98;Weststellingwerf;vwo;diploma;ec/maat & cul/maat;21PN;wo;gedrag en maatschappij;855;Tilburg;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech;21PE;wo;economie;599;Rotterdam;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech;21PG;wo;techniek;772;Eindhoven;4
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech;21PG;wo;techniek;888;Beek;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech;21PG;wo;techniek;971;Stein;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech;21PG;wo;techniek;1883;Sittard-Geleen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech;21PN;wo;economie;855;Tilburg;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;1883;Sittard-Geleen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;935;Maastricht;3
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;962;Schinnen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PJ;wo;gezondheidszorg;1883;Sittard-Geleen;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PJ;wo;economie;935;Maastricht;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PK;wo;recht;394;Haarlemmermeer;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PM;wo;natuur;1883;Sittard-Geleen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/gezond;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PG;wo;techniek;971;Stein;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PJ;wo;economie;1883;Sittard-Geleen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PJ;wo;recht;1883;Sittard-Geleen;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PM;wo;taal en cultuur;202;Arnhem;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PN;wo;economie;855;Tilburg;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PN;wo;recht;855;Tilburg;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat;21PN;wo;gedrag en maatschappij;855;Tilburg;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PB;wo;taal en cultuur;546;Leiden;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PD;wo;gedrag en maatschappij;632;Woerden;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PJ;wo;gedrag en maatschappij;888;Beek;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PK;wo;taal en cultuur;363;Amsterdam;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PM;wo;recht;268;Nijmegen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PM;wo;gedrag en maatschappij;268;Nijmegen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;268;Nijmegen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PM;wo;taal en cultuur;962;Schinnen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;cul/maat;21PN;wo;gedrag en maatschappij;855;Tilburg;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PC;wo;natuur;14;Groningen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;natuur;344;Utrecht;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PD;wo;gezondheidszorg;1883;Sittard-Geleen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;772;Eindhoven;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;888;Beek;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;971;Stein;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PG;wo;techniek;1883;Sittard-Geleen;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PI;wo;landbouw en natuurlijke omgeving;289;Wageningen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;natuur;1883;Sittard-Geleen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;888;Beek;4
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PJ;wo;gezondheidszorg;971;Stein;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;sectoroverstijgend;363;Amsterdam;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PL;wo;gezondheidszorg;363;Amsterdam;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;268;Nijmegen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;natuur;907;Gennep;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;nat/tech & nat/gezond;21PM;wo;gezondheidszorg;268;Nijmegen;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PB;wo;recht;546;Leiden;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PD;wo;economie;344;Utrecht;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PD;wo;gedrag en maatschappij;344;Utrecht;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PD;wo;taal en cultuur;344;Utrecht;2
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PJ;wo;economie;888;Beek;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PJ;wo;recht;888;Beek;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PJ;wo;recht;935;Maastricht;1
19PV;0;1883;Sittard-Geleen;vwo;diploma;ec/maat & cul/maat;21PJ;wo;recht;951;Nuth;1
